pts_nanoseconds,id,hamming,decision_margin,h00,h01,h02,h10,h11,h12,h20,h21,family
0,18,0,89.83713,-0.6215337739894277,-8.045690337515225,546.7817262455483,-2.9306955010476936,2.657507551983628,207.10883349568465,-0.013461216253242696,-0.014653611466307335,tagStandard41h12
0,19,0,94.825035,17.641872014579235,4.876045632497606,573.4092960293505,3.801560387972473,7.511806858515512,206.87224636054515,0.019158973987391217,0.008576444591476254,tagStandard41h12
0,20,0,84.12796,1.3882973675483772,15.109056701688814,599.444166477239,-1.836942647641591,10.954531958425832,207.01520770662,-0.008876908189154256,0.02518901145374947,tagStandard41h12
0,21,0,99.48378,11.587760512606224,4.870378449372309,625.9744049277139,1.707526419324922,7.329817579494602,207.0745841687451,0.007737824299887549,0.007630902229942098,tagStandard41h12
0,22,0,102.35225,-7.313776349055047,-3.2938788948184756,652.0806870013782,-4.407394437222449,4.791064512195505,207.166723527214,-0.02146118630606375,-0.005055240138225649,tagStandard41h12
0,23,0,100.158455,1.186414732588785,-16.038795802309778,678.6812983662306,-1.6937538446792644,0.8782400114531301,207.03541604582045,-0.008124204050296506,-0.02365494282093237,tagStandard41h12
0,24,0,92.220825,-5.626524080438229,3.635053760415645,705.2100692478427,-3.6287019450573146,6.863106986818196,207.36516764995446,-0.017502640494107984,0.004988905791328829,tagStandard41h12
0,25,0,111.01231,12.99276482880282,4.82791654403445,731.8880164176497,1.7846298085594023,7.114574382795695,207.20711321672903,0.008505534674792875,0.0063301670686166794,tagStandard41h12
0,26,0,119.09807,-1.1882992151139447,-10.85079138791491,758.3981645969757,-2.176376618787344,2.644539642973371,207.14017054401182,-0.010338137210388489,-0.014718109554296246,tagStandard41h12
0,61,0,97.129715,8.275239947669377,4.971097184738084,493.79609196320524,0.6873544146413916,7.786187200249401,230.4375446427,0.0032237927919704415,0.010279896749154966,tagStandard41h12
0,62,0,107.21179,6.0191048696790395,-4.800559808633808,520.1603996090199,-0.41657942917132074,3.631878663563242,229.89645888370183,-0.001167487716799125,-0.008950192408413327,tagStandard41h12
0,63,0,97.492805,-2.224304146110967,-1.484777115386805,546.6399312387653,-3.77742374975395,5.194522132915666,229.66147577582973,-0.016339990990525348,-0.002484101203700845,tagStandard41h12
0,64,1,82.11719,4.530102708183563,-0.9147755324781889,573.1355450223351,-0.918751889748392,5.33907443563362,229.38208742894804,-0.0038275770825389644,-0.0015663972463160216,tagStandard41h12
0,65,0,95.94684,6.717615148844857,3.134077894114511,599.6866329843951,0.15653091562470053,6.928353499641389,229.3327978931895,0.00004977761449355189,0.005380541158857404,tagStandard41h12
0,66,0,106.42016,1.4126138693073924,-1.9456531950372666,626.1230350273225,-1.7713252683088279,4.991156512010548,229.6279074525138,-0.008316270041388537,-0.003158566875595831,tagStandard41h12
0,67,0,107.15269,0.10792274983486921,-6.766412283830732,652.6551244874836,-2.1929039961069914,3.2951022246806194,229.831904931633,-0.010209687383692101,-0.010544961244982253,tagStandard41h12
0,68,0,94.2834,7.996024753045845,-0.30646323533403674,679.3240667873046,0.4615652245604174,5.501609235694872,230.14747587427465,0.001826118509103125,-0.0006676841018854701,tagStandard41h12
0,69,1,97.282234,30.735566647382253,-18.04683978479807,706.1786155648036,7.849650327035022,-0.2177657072490443,229.989276322666,0.03397721431271536,-0.02550139465911323,tagStandard41h12
0,70,0,96.44315,-1.1020386628282528,-26.851330758644735,732.6916036263666,-2.1744848338940987,-2.8579805558700566,229.97343934460002,-0.010578245699449856,-0.03679534941570657,tagStandard41h12
0,71,1,95.39064,-13.320723852174414,-24.00398728964069,759.2765052942497,-6.446606106909854,-1.6929114566166552,230.07501357864254,-0.02649550293460448,-0.032157562369287934,tagStandard41h12
0,72,0,108.06369,25.842676935602867,11.145234190144716,786.4201714988894,5.969761156711173,8.967197902507706,230.92449645329245,0.024550768021101513,0.01361475382993087,tagStandard41h12
0,105,1,95.592186,3.4577047682990383,-0.8081257274805016,466.4698860201594,-1.777188946060334,5.424645092283328,253.078754765063,-0.006629959474158402,-0.0011900433917242407,tagStandard41h12
0,107,0,93.547134,23.247494440463413,2.1410446257932536,519.9201595445419,7.756517992167574,6.813814656833556,252.7156684428287,0.03141155559081734,0.004291577024868728,tagStandard41h12
0,108,0,99.91069,12.380042212878607,-6.417650412487207,546.4557830767714,2.3181247720537503,2.6522012017863683,252.44449272249742,0.010182471484834745,-0.0115468508738205,tagStandard41h12
0,109,0,97.41908,-11.481008009805578,3.5833645930339357,572.8926581218899,-8.217457386207116,7.243459470844869,252.24794475338084,-0.0320283237705524,0.0063986189199683845,tagStandard41h12
